# Time,    neckLengthIntegrate,    neckLengthFormula
0.000000,    0.191477,    0.262260
0.000004,    0.190731,    0.262536
0.000008,    0.192584,    0.262775
0.000013,    0.192154,    0.263006
0.000017,    0.193266,    0.263219
0.000021,    0.193079,    0.263427
0.000025,    0.193812,    0.263622
0.000029,    0.193778,    0.263813
0.000033,    0.194298,    0.263994
0.000038,    0.194352,    0.264172
0.000042,    0.194742,    0.264342
